Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region,state
8/16/2015,1.42,44245.45,619.41,32282.72,82,11261.32,11261.32,,,conventional,2015,Syracuse,NewYork
8/9/2015,1.35,51094.98,510.89,39597.11,127.27,1859.71,1859.71,,,conventional,2015,Syracuse,NewYork
8/2/2015,1.48,41000.44,722.58,26661.77,219.89,13396.2,13396.2,,,conventional,2015,Syracuse,NewYork
7/26/2015,1.23,59947.27,878.02,41541.46,334.92,17192.87,17192.87,,,conventional,2015,Syracuse,NewYork
7/19/2015,1.38,59427.83,593.22,34449.87,1027.97,23356.77,23356.77,,,conventional,2015,Syracuse,NewYork
7/12/2015,1.25,75144.87,577.45,43147.8,2809.38,2861.24,28512.46,97.78,,conventional,2015,Syracuse,NewYork
7/5/2015,1.45,68922.42,797.75,35080.61,3980.63,2963.43,28845.65,217.78,,conventional,2015,Syracuse,NewYork
6/28/2015,1.39,63938.81,755.7,30246.27,2965.17,29971.67,2994.56,31.11,,conventional,2015,Syracuse,NewYork
6/21/2015,1.4,60370.27,624.44,32511.25,3173.19,2461.39,2461.39,,,conventional,2015,Syracuse,NewYork
6/14/2015,1.35,65184.56,547.63,27340.54,2737.16,34559.23,34559.23,,,conventional,2015,Syracuse,NewYork
6/7/2015,1.22,69776.51,632.01,41825.39,31.87,27287.24,27287.24,,,conventional,2015,Syracuse,NewYork
5/31/2015,1.36,64839.58,744.02,34985.62,44.53,2965.41,2965.41,,,conventional,2015,Syracuse,NewYork
5/24/2015,1.35,61584.26,559.81,34572.48,36.29,26415.68,26415.68,,,conventional,2015,Syracuse,NewYork
5/17/2015,1.44,69649.85,743.44,42174.14,39.09,26693.18,26524.29,168.89,,conventional,2015,Syracuse,NewYork
5/10/2015,1.34,78708.38,899.13,44891.19,24.6,32893.46,32561.81,331.65,,conventional,2015,Syracuse,NewYork
5/3/2015,1.4,50591.38,634.61,24201.46,18.81,25736.5,2545.7,33.8,,conventional,2015,Syracuse,NewYork
4/26/2015,1.4,48811.05,768.09,23424.19,19.39,24599.38,24363.82,235.56,,conventional,2015,Syracuse,NewYork
4/19/2015,1.4,52800.83,721.11,24884.63,49.37,27145.72,279.47,136.25,,conventional,2015,Syracuse,NewYork
4/12/2015,1.36,46828.88,670.17,21961.57,26.37,2417.77,23944.66,226.11,,conventional,2015,Syracuse,NewYork
4/5/2015,1.38,50015.81,716.97,24675.99,20.46,2462.39,2434.17,262.22,,conventional,2015,Syracuse,NewYork
3/29/2015,1.29,52419.71,1020.84,28858.3,42.67,22497.9,22377.48,12.42,,conventional,2015,Syracuse,NewYork
3/22/2015,1.33,48180.98,2030.41,21884.43,43.48,24222.66,24222.66,,,conventional,2015,Syracuse,NewYork
3/15/2015,1.36,42078.58,2534.42,20482.33,18.86,1942.97,192.75,22.22,,conventional,2015,Syracuse,NewYork
3/8/2015,1.28,46199.2,796.52,23821.37,25.35,21555.96,21318.18,237.78,,conventional,2015,Syracuse,NewYork
3/1/2015,1.32,47890.09,728.61,22776.67,53.84,2433.97,24277.64,53.33,,conventional,2015,Syracuse,NewYork
2/22/2015,1.33,42662.65,1098.61,21441.05,41.7,281.29,19816.85,264.44,,conventional,2015,Syracuse,NewYork
2/15/2015,1.35,38750.74,880.54,19621.76,7.48,1824.96,18118.74,122.22,,conventional,2015,Syracuse,NewYork
2/8/2015,1.25,51557.01,1093.76,26366.48,14.2,2482.57,23658.13,424.44,,conventional,2015,Syracuse,NewYork
2/1/2015,1.26,57424.15,1321.47,30243.88,14.24,25844.56,25793.45,51.11,,conventional,2015,Syracuse,NewYork
1/25/2015,1.37,44517.84,810.15,22526.2,36.39,21145.1,2725.1,42,,conventional,2015,Syracuse,NewYork
1/18/2015,1.4,40391.55,789.84,24755.46,27.89,14818.36,14818.36,,,conventional,2015,Syracuse,NewYork
1/11/2015,1.45,42017.49,984.29,21576.29,14.93,19441.98,19441.98,,,conventional,2015,Syracuse,NewYork
1/4/2015,1.33,41143.51,2506.61,20905.01,16.68,17715.21,17715.21,,,conventional,2015,Syracuse,NewYork
12/25/2016,1.46,46036.04,748.11,29452.82,2.26,15832.85,14866.23,966.62,,conventional,2016,Syracuse,NewYork
12/18/2016,1.42,42029.51,770.8,28068.62,5,13185.9,1227.19,98.23,6.67,conventional,2016,Syracuse,NewYork
12/11/2016,1.5,41911.21,762.45,31386.84,15.25,9746.67,8823.89,922.78,,conventional,2016,Syracuse,NewYork
12/4/2016,1.64,50831.37,796.48,42942.66,4,788.23,6841.52,149.49,97.22,conventional,2016,Syracuse,NewYork
11/27/2016,1.55,33757.95,690.91,24789.85,6.97,827.22,827.22,,,conventional,2016,Syracuse,NewYork
11/20/2016,1.61,38598.98,814.68,27876.91,1,996.39,996.39,,,conventional,2016,Syracuse,NewYork
11/13/2016,1.62,39271.46,1266.16,27380.67,33.79,159.84,159.84,,,conventional,2016,Syracuse,NewYork
11/6/2016,1.59,38868.74,922.36,26701.99,31.15,11213.24,11213.24,,,conventional,2016,Syracuse,NewYork
10/30/2016,1.56,33699.68,967.38,25926.02,12.23,6794.5,6791.83,2.22,,conventional,2016,Syracuse,NewYork
10/23/2016,1.38,56428.14,1110.87,37054.07,41.02,18222.18,18222.18,,,conventional,2016,Syracuse,NewYork
10/16/2016,1.36,55053.59,1344.18,31561.93,21.67,22125.81,22125.81,,,conventional,2016,Syracuse,NewYork
10/9/2016,1.23,69593.63,980.44,46378.32,56.22,22178.65,22178.65,,,conventional,2016,Syracuse,NewYork
10/2/2016,1.43,53796.49,987.21,32211.73,37.44,256.11,256.11,,,conventional,2016,Syracuse,NewYork
9/25/2016,1.54,61352.25,3272.01,38679.78,24,19376.46,19358.68,17.78,,conventional,2016,Syracuse,NewYork
9/18/2016,1.46,55922.25,2411.13,36168.63,15.99,17326.5,177.94,255.56,,conventional,2016,Syracuse,NewYork
9/11/2016,1.35,60993.34,1874.91,39693.78,10,19414.65,18636.87,777.78,,conventional,2016,Syracuse,NewYork
9/4/2016,1.53,51792.9,3545.98,35938.12,23.1,12285.7,12128.93,6.77,15,conventional,2016,Syracuse,NewYork
8/28/2016,1.38,71711.83,5939.38,45349.71,16.1,246.64,1936.64,,11,conventional,2016,Syracuse,NewYork
8/21/2016,1.44,58497.96,2904.27,37191.51,19.23,18382.95,17427.95,,955,conventional,2016,Syracuse,NewYork
8/14/2016,1.35,60212.3,4941.56,39269.44,28.81,15972.49,15337.49,,635,conventional,2016,Syracuse,NewYork
8/7/2016,1.53,60523.63,2724.18,41584.42,2,16213.3,15518.3,,695,conventional,2016,Syracuse,NewYork
7/31/2016,1.6,68311.05,1970.63,47609.54,10.23,1872.65,18175.65,,545,conventional,2016,Syracuse,NewYork
7/24/2016,1.5,56952.09,1940.69,35492.01,19.95,19499.44,1669.44,,289,conventional,2016,Syracuse,NewYork
7/17/2016,1.31,66907.33,2211.14,39136.28,1,25558.91,24463.91,,195,conventional,2016,Syracuse,NewYork
7/10/2016,1.29,84386.24,3503.31,49140.9,13.99,31728.4,28754.71,3.33,297,conventional,2016,Syracuse,NewYork
7/3/2016,1.37,85205.46,1970.63,47537.91,1.25,35695.67,3283.67,,2865,conventional,2016,Syracuse,NewYork
6/26/2016,1.43,84340.47,1952.47,52517.17,13,29857.83,28352.83,,155,conventional,2016,Syracuse,NewYork
6/19/2016,1.35,78211.73,2080.76,45936.69,15.5,3178.78,28498.78,,168,conventional,2016,Syracuse,NewYork
6/12/2016,1.29,79669.3,3484.81,43664.14,90.98,32429.37,31259.37,,117,conventional,2016,Syracuse,NewYork
6/5/2016,1.31,80015.17,1635.92,46955.13,178.83,31245.29,2964.29,,165,conventional,2016,Syracuse,NewYork
5/29/2016,1.36,82173.8,1259.66,52293.06,435.86,28185.22,27875.22,,31,conventional,2016,Syracuse,NewYork
5/22/2016,1.27,72636.09,951.3,40672.39,600.23,3412.17,29287.17,,1125,conventional,2016,Syracuse,NewYork
5/15/2016,1.23,71440,1015.43,41631.44,695.37,2897.76,2897.76,,,conventional,2016,Syracuse,NewYork
5/8/2016,1.23,85623.78,1143.94,51234.94,411.23,32833.67,32833.67,,,conventional,2016,Syracuse,NewYork
5/1/2016,1.31,83407.69,992.24,54950.48,769.07,26695.9,26695.9,,,conventional,2016,Syracuse,NewYork
4/24/2016,1.22,68819,1000.49,39959.75,586.42,27272.34,27268.73,3.61,,conventional,2016,Syracuse,NewYork
4/17/2016,1.21,70543.09,880.43,39173.25,3,3486.41,3486.41,,,conventional,2016,Syracuse,NewYork
4/10/2016,1.28,62892.35,987.33,32612.34,2,2929.68,2929.68,,,conventional,2016,Syracuse,NewYork
4/3/2016,1.03,58862.37,651.94,31826.85,4,26379.58,26379.58,,,conventional,2016,Syracuse,NewYork
3/27/2016,1.29,72427.45,872.18,43180.7,15.45,28359.12,28359.12,,,conventional,2016,Syracuse,NewYork
3/20/2016,1.24,72560.52,784.13,46256.94,10.73,2558.72,2558.72,,,conventional,2016,Syracuse,NewYork
3/13/2016,1.18,71223.95,874.89,42612.44,21.45,27715.17,2771.73,4.44,,conventional,2016,Syracuse,NewYork
3/6/2016,1.36,64866.67,1023.58,38547.17,38.46,25257.46,25157.67,99.79,,conventional,2016,Syracuse,NewYork
2/28/2016,1.27,64336.75,861.71,39219.33,8,24247.71,23555.99,691.72,,conventional,2016,Syracuse,NewYork
2/21/2016,1.34,65393.08,918.45,40416.33,20.5,2437.8,22191.93,1845.87,,conventional,2016,Syracuse,NewYork
2/14/2016,1.28,65765.73,1088.74,37685.2,41,2695.79,25835.23,1115.56,,conventional,2016,Syracuse,NewYork
2/7/2016,1.28,90935.19,1462.82,60707.3,23.26,28741.81,2832.92,78.89,,conventional,2016,Syracuse,NewYork
1/31/2016,1.2,70174.79,1181.04,41173.79,33.29,27786.67,27245.24,541.43,,conventional,2016,Syracuse,NewYork
1/24/2016,1.32,64280.43,72.06,34868.95,31.76,2937.66,29215.12,92.54,,conventional,2016,Syracuse,NewYork
1/17/2016,1.37,70134.99,1078.47,41232.35,9.75,27814.42,27814.42,,,conventional,2016,Syracuse,NewYork
1/10/2016,1.36,57676.73,757.85,31787.68,2,25129.2,25129.2,,,conventional,2016,Syracuse,NewYork
1/3/2016,1.34,69200.73,839.36,47417.06,24.66,2919.65,2919.65,,,conventional,2016,Syracuse,NewYork
12/31/2017,1.39,59077.02,2596.63,41694.13,23.2,14763.6,11544.79,3218.27,,conventional,2017,Syracuse,NewYork
12/24/2017,1.31,57784.05,2688.4,34404.86,45.22,2645.57,1762.68,342.89,,conventional,2017,Syracuse,NewYork
12/17/2017,1.3,49219.75,2485.9,30082.89,44.91,1666.5,13821.2,2784.85,,conventional,2017,Syracuse,NewYork
12/10/2017,1.24,59965.39,2531.03,34341.79,32.29,236.28,19843.38,3216.9,,conventional,2017,Syracuse,NewYork
12/3/2017,1.25,80838,2791,57129,47,2871,19354,1517,,conventional,2017,Syracuse,NewYork
11/26/2017,1.29,44800,2027,25986,37,1675,13893,2858,,conventional,2017,Syracuse,NewYork
11/19/2017,1.43,61126,3191,38882,55,18998,159,3989,,conventional,2017,Syracuse,NewYork
11/12/2017,1.32,62300,4073,37767,65,2395,17129,3266,,conventional,2017,Syracuse,NewYork
11/5/2017,1.44,52028.11,3247.93,29429.38,67.38,19283.42,7444.72,11838.7,,conventional,2017,Syracuse,NewYork
10/29/2017,1.46,53621.45,4026.13,30151.64,29.82,19413.86,513.83,1431.3,,conventional,2017,Syracuse,NewYork
10/22/2017,1.51,44004.03,9115.03,23293.35,47.27,11548.38,9164.3,2384.8,,conventional,2017,Syracuse,NewYork
10/15/2017,1.57,43715.52,9713.37,25427.16,63.06,8511.93,6112.95,2398.98,,conventional,2017,Syracuse,NewYork
10/8/2017,1.57,45452.47,8991.47,18883.83,12.52,17564.65,1518.27,746.38,,conventional,2017,Syracuse,NewYork
10/1/2017,1.58,47034.13,8960.94,26794.59,26.53,11252.7,717.8,4144.99,,conventional,2017,Syracuse,NewYork
9/24/2017,1.47,53868.66,4475.84,28923.06,29.25,244.51,1795.79,3341.39,3.33,conventional,2017,Syracuse,NewYork
9/17/2017,1.38,62352.95,3606.84,36375.29,17.24,22353.58,17869.41,4337.5,146.67,conventional,2017,Syracuse,NewYork
9/10/2017,1.59,72483.1,2235.35,45425.83,26.6,24795.32,2165.46,2169.86,156,conventional,2017,Syracuse,NewYork
9/3/2017,1.64,59583.07,2114.45,36157.55,13.49,21297.58,18165.54,242.4,19,conventional,2017,Syracuse,NewYork
8/27/2017,1.41,63048.42,1316.69,37148.13,13.23,2457.37,2384.35,433.35,296.67,conventional,2017,Syracuse,NewYork
8/20/2017,1.42,60657.76,796.92,36561,19.35,2328.49,21641.1,392.72,1246.67,conventional,2017,Syracuse,NewYork
8/13/2017,1.45,78489.49,995.24,49060,95.43,28338.82,2676.87,54.62,173.33,conventional,2017,Syracuse,NewYork
8/6/2017,1.4,69322.32,1279.22,41361.06,55.46,26626.58,24827.73,988.85,81,conventional,2017,Syracuse,NewYork
7/30/2017,1.43,64459.46,1121.94,36769.4,36.37,26531.75,2539.8,496.1,726.66,conventional,2017,Syracuse,NewYork
7/23/2017,1.38,68030.78,1193.19,40041.52,249.55,26546.52,24946.32,76.2,84,conventional,2017,Syracuse,NewYork
7/16/2017,1.38,69590.82,1077.61,42756.31,906.91,24849.99,22863.54,766.45,122,conventional,2017,Syracuse,NewYork
7/9/2017,1.38,77529.57,1001.92,45176.42,381.6,3969.63,2682.91,1161.72,35,conventional,2017,Syracuse,NewYork
7/2/2017,1.42,71770.39,1523.49,47455.14,253.64,22538.12,19118.32,2184.8,1235,conventional,2017,Syracuse,NewYork
6/25/2017,1.48,58174.88,1578.3,44074.2,113.25,1249.13,917.87,281.26,122,conventional,2017,Syracuse,NewYork
6/18/2017,1.54,61468.49,1407.87,43878.97,350.22,15831.43,1374.87,1366.56,139,conventional,2017,Syracuse,NewYork
6/11/2017,1.66,58542.16,1072.14,42974.8,113.4,14381.82,9561.81,25.1,232,conventional,2017,Syracuse,NewYork
6/4/2017,1.65,64255.79,976.08,42117.66,21.91,2114.14,17366.8,2528.34,1245,conventional,2017,Syracuse,NewYork
5/28/2017,1.71,87335.11,912.16,54932.84,57.2,31432.91,2967.88,1795.3,57,conventional,2017,Syracuse,NewYork
5/21/2017,1.6,65540.84,954.42,39537.45,25,2523.97,22216.56,2684.8,123.33,conventional,2017,Syracuse,NewYork
5/14/2017,1.66,74951.66,1032.62,43170.45,42,376.59,28525.65,218.94,,conventional,2017,Syracuse,NewYork
5/7/2017,1.63,89105.75,1032.88,52450.37,43,35579.5,2923.64,6375.86,,conventional,2017,Syracuse,NewYork
4/30/2017,1.36,96486.66,1552.03,59920.21,20,34994.42,3442.4,4552.38,,conventional,2017,Syracuse,NewYork
4/23/2017,1.5,63453.06,2063.37,36408.59,18,24963.1,2118.83,3854.27,,conventional,2017,Syracuse,NewYork
4/16/2017,1.6,75156.9,2160.01,40347.49,18.69,3263.71,29196.51,3434.2,,conventional,2017,Syracuse,NewYork
4/9/2017,1.61,79779.92,1222.66,46634.37,10.34,31912.55,14344.41,17568.14,,conventional,2017,Syracuse,NewYork
4/2/2017,1.6,75253.52,2542.88,40061.88,8,3264.76,22629.71,111.5,,conventional,2017,Syracuse,NewYork
3/26/2017,1.37,88278.7,1578.03,56606.36,10.97,383.34,26771.35,3311.99,,conventional,2017,Syracuse,NewYork
3/19/2017,1.59,68447.26,1084.6,40909.74,6,26446.92,22773.41,3673.51,,conventional,2017,Syracuse,NewYork
3/12/2017,1.53,73839.48,950.82,43531.8,9,29347.86,16225.96,13121.9,,conventional,2017,Syracuse,NewYork
3/5/2017,1.42,72748.04,989.63,50667.02,9.59,2181.8,2971.87,3.76,79.17,conventional,2017,Syracuse,NewYork
2/26/2017,1.57,60421.42,1108.5,40969.38,4.3,18339.24,18169.46,8.67,161.11,conventional,2017,Syracuse,NewYork
2/19/2017,1.71,61608.13,831.96,44732.35,6,1637.82,15679.21,358.61,,conventional,2017,Syracuse,NewYork
2/12/2017,1.5,67899.62,1335.04,45061.2,66.28,21437.1,2869.15,567.95,,conventional,2017,Syracuse,NewYork
2/5/2017,1.49,104027.11,1216.04,78340.67,44,24426.4,24392.2,34.2,,conventional,2017,Syracuse,NewYork
1/29/2017,1.36,71809.68,1270.55,44228.54,101,2629.59,25395.9,813.69,,conventional,2017,Syracuse,NewYork
1/22/2017,1.52,79859.72,1341,52570.04,16.27,25932.41,24856.47,175.94,,conventional,2017,Syracuse,NewYork
1/15/2017,1.4,68598.22,1109.08,37401.39,21,366.75,29465.36,61.39,,conventional,2017,Syracuse,NewYork
1/8/2017,1.43,67353.38,1221.37,41382.49,11.79,24737.73,24733.29,4.44,,conventional,2017,Syracuse,NewYork
1/1/2017,1.55,64284.03,853.31,47182.71,7,16241.1,16175.8,65.21,,conventional,2017,Syracuse,NewYork
3/25/2018,1.38,93961.48,10004.38,57087.01,102.7,26767.39,11836.12,14931.27,,conventional,2018,Syracuse,NewYork
3/18/2018,1.2,71732.63,8952.71,33509.12,83,29187.8,9185.93,21.87,,conventional,2018,Syracuse,NewYork
3/11/2018,1.12,90823.29,9823.97,45835.73,107.7,3555.89,2163.8,14891.7,1.11,conventional,2018,Syracuse,NewYork
3/4/2018,1.1,89700.27,7365.24,50900.41,81.18,31353.44,996.15,21393.29,,conventional,2018,Syracuse,NewYork
2/25/2018,1.24,68888.16,7676.62,31987.77,94.31,29129.46,2766.25,8363.21,,conventional,2018,Syracuse,NewYork
2/18/2018,1.3,65757.32,5423.11,33613.93,74.65,26645.63,1619.89,1625.74,,conventional,2018,Syracuse,NewYork
2/11/2018,1.3,78222.88,8860.55,46499.73,87.27,22775.33,12967.57,987.76,,conventional,2018,Syracuse,NewYork
2/4/2018,1.15,113023.35,5795.04,77127.19,87.42,313.7,778.12,2235.58,,conventional,2018,Syracuse,NewYork
1/28/2018,1.34,73320.15,3345.87,42297.35,62.85,27614.8,5723.16,2189.92,,conventional,2018,Syracuse,NewYork
1/21/2018,1.45,84994.86,3424.37,55184.65,81.92,2633.92,11894.14,1449.78,,conventional,2018,Syracuse,NewYork
1/14/2018,1.31,79367.52,3452.94,45825.51,72.86,316.21,14827.72,15188.49,,conventional,2018,Syracuse,NewYork
1/7/2018,1.21,68938.02,3687.73,46420.2,60.09,1877,575.27,13694.73,,conventional,2018,Syracuse,NewYork
12/27/2015,1.54,1652.19,0,73.22,0,1578.97,1336.27,242.7,,organic,2015,Syracuse,NewYork
12/20/2015,1.53,2491.77,0,72.97,0,2418.8,2119.22,299.58,,organic,2015,Syracuse,NewYork
12/13/2015,1.53,2134.92,1.23,124.46,0,29.23,1223.27,785.96,,organic,2015,Syracuse,NewYork
12/6/2015,1.56,1803,0,54.03,0,1748.97,1738.6,1.91,,organic,2015,Syracuse,NewYork
11/29/2015,1.59,1023.37,4,39.83,0,979.54,979.54,,,organic,2015,Syracuse,NewYork
11/22/2015,1.63,1052.37,0,48.75,0,13.62,13.62,,,organic,2015,Syracuse,NewYork
11/15/2015,1.64,1350.16,0,114.22,0,1235.94,1235.94,,,organic,2015,Syracuse,NewYork
11/8/2015,1.6,1552.91,3,138.07,0,1411.84,148.51,3.33,,organic,2015,Syracuse,NewYork
11/1/2015,1.65,1038.67,1.21,76.09,0,961.37,961.37,,,organic,2015,Syracuse,NewYork
10/25/2015,1.6,1566.33,0,91.58,0,1474.75,1474.75,,,organic,2015,Syracuse,NewYork
10/18/2015,1.61,1398.54,0,59.14,0,1339.4,1336.72,2.68,,organic,2015,Syracuse,NewYork
10/11/2015,1.57,1599.13,0,26.54,0,1572.59,1572.59,,,organic,2015,Syracuse,NewYork
10/4/2015,1.64,1130.91,0,72.27,0,158.64,158.64,,,organic,2015,Syracuse,NewYork
9/27/2015,1.72,657.42,1.21,72.36,0,583.85,583.85,,,organic,2015,Syracuse,NewYork
9/20/2015,1.68,876.35,4.82,121.82,0,749.71,749.71,,,organic,2015,Syracuse,NewYork
9/13/2015,1.61,1602.4,0,102.48,0,1499.92,1499.92,,,organic,2015,Syracuse,NewYork
9/6/2015,1.6,2097.4,0,107.49,0,1989.91,1989.91,,,organic,2015,Syracuse,NewYork
8/30/2015,1.68,940.43,1,56.36,0,883.7,883.7,,,organic,2015,Syracuse,NewYork
8/23/2015,1.62,1617.91,3,87.09,0,1527.82,1527.82,,,organic,2015,Syracuse,NewYork
8/16/2015,1.86,588.87,0,67.66,0,521.21,521.21,,,organic,2015,Syracuse,NewYork
8/9/2015,1.66,1295.6,16,53.03,0,1226.57,1226.57,,,organic,2015,Syracuse,NewYork
8/2/2015,1.98,894.87,5,131.08,0,758.79,755.46,3.33,,organic,2015,Syracuse,NewYork
7/26/2015,1.92,1069.67,55,96.67,0,918,911.33,6.67,,organic,2015,Syracuse,NewYork
7/19/2015,2.07,482.26,0,75.74,0,46.52,46.52,,,organic,2015,Syracuse,NewYork
7/12/2015,2.05,419.98,0,63.42,0,356.56,356.56,,,organic,2015,Syracuse,NewYork
7/5/2015,1.84,1014.02,1.24,64.68,0,948.1,948.1,,,organic,2015,Syracuse,NewYork
6/28/2015,1.86,1643.24,3.73,80.85,0,1558.66,1536.44,22.22,,organic,2015,Syracuse,NewYork
6/21/2015,1.88,896.16,9,67.14,0,82.2,738.91,81.11,,organic,2015,Syracuse,NewYork
6/14/2015,1.91,1365.23,1.24,163.78,0,12.21,12.21,,,organic,2015,Syracuse,NewYork
6/7/2015,1.77,2145.03,0,49.66,0,295.37,295.37,,,organic,2015,Syracuse,NewYork
5/31/2015,1.81,2520.87,0,122.82,0,2398.5,2398.5,,,organic,2015,Syracuse,NewYork
5/24/2015,1.8,2279.15,7.44,103.94,0,2167.77,2167.77,,,organic,2015,Syracuse,NewYork
5/17/2015,1.74,2080.23,11.14,90.36,0,1978.73,1978.73,,,organic,2015,Syracuse,NewYork
5/10/2015,1.85,2269.27,1.24,229.94,0,238.9,238.9,,,organic,2015,Syracuse,NewYork
5/3/2015,1.84,2721.25,6.17,101.63,0,2613.45,2613.45,,,organic,2015,Syracuse,NewYork
4/26/2015,1.77,2102.93,2.46,45.56,0,254.91,254.91,,,organic,2015,Syracuse,NewYork
4/19/2015,1.83,1062.54,3.46,57.81,0,11.27,11.27,,,organic,2015,Syracuse,NewYork
4/12/2015,1.71,1742.87,0,47.91,0,1694.96,1694.96,,,organic,2015,Syracuse,NewYork
4/5/2015,1.76,1690.53,2.46,104.5,0,1583.57,1583.57,,,organic,2015,Syracuse,NewYork
3/29/2015,1.82,753.78,0,126.65,0,627.13,627.13,,,organic,2015,Syracuse,NewYork
3/22/2015,1.76,810.61,0,193.32,0,617.29,617.29,,,organic,2015,Syracuse,NewYork
3/15/2015,1.67,846.47,0,134.36,0,712.11,712.11,,,organic,2015,Syracuse,NewYork
3/8/2015,1.6,1884.54,2.47,162.95,0,1719.12,1719.12,,,organic,2015,Syracuse,NewYork
3/1/2015,1.59,2108.82,0,98.86,0,29.96,29.96,,,organic,2015,Syracuse,NewYork
2/22/2015,1.57,1926.71,3.71,50.55,0,1872.45,1872.45,,,organic,2015,Syracuse,NewYork
2/15/2015,1.72,561.1,0,47.64,0,513.46,513.46,,,organic,2015,Syracuse,NewYork
2/8/2015,1.65,1283.8,0,114.59,0,1169.21,1169.21,,,organic,2015,Syracuse,NewYork
2/1/2015,1.65,1285.09,3.72,111.53,0,1169.84,1169.84,,,organic,2015,Syracuse,NewYork
1/25/2015,1.77,845.05,1.24,130.95,0,712.86,712.86,,,organic,2015,Syracuse,NewYork
1/18/2015,1.84,627.8,0,151.46,0,476.34,476.34,,,organic,2015,Syracuse,NewYork
1/11/2015,1.66,762.15,1.24,195.51,0,565.4,565.4,,,organic,2015,Syracuse,NewYork
1/4/2015,1.72,593.39,0,102.71,0,49.68,49.68,,,organic,2015,Syracuse,NewYork
12/25/2016,1.69,1016.97,113.18,147.13,0,756.66,756.66,,,organic,2016,Syracuse,NewYork
12/18/2016,1.63,1106.24,11.28,106.56,0,988.4,988.4,,,organic,2016,Syracuse,NewYork
12/11/2016,1.77,1584,0,171.2,0,1412.8,1391.97,2.83,,organic,2016,Syracuse,NewYork
12/4/2016,1.83,1687.32,0,186.86,0,15.46,1471.39,29.7,,organic,2016,Syracuse,NewYork
11/27/2016,1.86,775.8,0,101.8,0,674,674,,,organic,2016,Syracuse,NewYork
11/20/2016,1.77,1573.28,3.71,39.58,0,1529.99,1529.99,,,organic,2016,Syracuse,NewYork
11/13/2016,1.81,892.02,0,67.8,0,824.22,824.22,,,organic,2016,Syracuse,NewYork
11/6/2016,1.7,1141.59,1,105.72,0,134.87,134.87,,,organic,2016,Syracuse,NewYork
10/30/2016,1.73,667.95,4.91,57.64,0,65.4,65.4,,,organic,2016,Syracuse,NewYork
10/23/2016,1.69,961.36,0,37.97,0,923.39,923.39,,,organic,2016,Syracuse,NewYork
10/16/2016,1.61,795.95,0,50.17,0,745.78,745.78,,,organic,2016,Syracuse,NewYork
10/9/2016,1.6,1007.51,0,68.44,0,939.7,939.7,,,organic,2016,Syracuse,NewYork
10/2/2016,1.59,1233.27,0,76.93,0,1156.34,1156.34,,,organic,2016,Syracuse,NewYork
9/25/2016,1.6,1233.92,0,97.67,0,1136.25,1136.25,,,organic,2016,Syracuse,NewYork
9/18/2016,1.51,1953.97,8.88,69.6,0,1875.49,1875.49,,,organic,2016,Syracuse,NewYork
9/11/2016,1.54,1614.87,6.1,95.22,0,1513.55,1513.55,,,organic,2016,Syracuse,NewYork
9/4/2016,1.56,1844.23,10.97,107.31,0,1725.95,1725.95,,,organic,2016,Syracuse,NewYork
8/28/2016,1.54,1739.66,6.1,184.31,0,1549.25,1549.25,,,organic,2016,Syracuse,NewYork
8/21/2016,1.53,2472.9,7.34,157.78,0,237.78,237.78,,,organic,2016,Syracuse,NewYork
8/14/2016,1.53,1391.44,12.41,124.07,0,1254.96,1254.96,,,organic,2016,Syracuse,NewYork
8/7/2016,1.54,2292.45,7.46,172.85,0,2112.14,2112.14,,,organic,2016,Syracuse,NewYork
7/31/2016,1.41,1491.19,7.47,99.66,0,1384.6,1283.71,1.35,,organic,2016,Syracuse,NewYork
7/24/2016,1.45,1934.1,3.74,159.63,0,177.73,1393.82,376.91,,organic,2016,Syracuse,NewYork
7/17/2016,1.6,2561.43,0,188.49,0,2372.94,1618.42,754.52,,organic,2016,Syracuse,NewYork
7/10/2016,1.64,2872.1,0,51.22,0,282.88,224.16,796.72,,organic,2016,Syracuse,NewYork
